ZipCode	Zip Code
Fam_MrdCplFam_2wrkr_Oth	Families: Married-couple family: 2 workers: Other
Fam_MrdCplFam_Gte3wrkr	Families: Married-couple family: 3 or more workers:
Fam_MrdCplFam_Gte3wrkr_HusbWifeWork	Families: Married-couple family: 3 or more workers: Husband and wife worked
Fam_MrdCplFam_Gte3wrkr_Oth	Families: Married-couple family: 3 or more workers: Other
Fam_OthFam	Families: Other family:
Fam_OthFam_MleHhNoWife	Families: Other family: Male householder, no wife present:
Fam_OthFam_MleHhNoWife_NoWorkers	Families: Other family: Male householder, no wife present: No workers
Fam_OthFam_MleHhNoWife_1wrkr	Families: Other family: Male householder, no wife present: 1 worker
Fam_OthFam_MleHhNoWife_2wrkr	Families: Other family: Male householder, no wife present: 2 workers
Fam_OthFam_MleHhNoWife_Gte3wrkr	Families: Other family: Male householder, no wife present: 3 or more workers
Fam_OthFam_FemHhNoHusb	Families: Other family: Female householder, no husband present:
Fam_OthFam_FemHhNoHusb_NoWorkers	Families: Other family: Female householder, no husband present: No workers
Fam_OthFam_FemHhNoHusb_1wrkr	Families: Other family: Female householder, no husband present: 1 worker
Fam_OthFam_FemHhNoHusb_2wrkr	Families: Other family: Female householder, no husband present: 2 workers
Fam_OthFam_FemHhNoHusb_Gte3wrkr	Families: Other family: Female householder, no husband present: 3 or more workers
EmplCivGtePop16y_Tot	Employed civilian population 16 years and over: Total:
EmplCivGtePop16y_Mle	Employed civilian population 16 years and over: Male:
EmplCivGtePop16y_Mle_AgForFishHuntMin	Employed civilian population 16 years and over: Male: Agriculture, forestry, fishing and hunting, and mining:
EmplCivGtePop16y_Mle_AgForFishHuntMin_Occ003	Employed civilian population 16 years and over: Male: Agriculture, forestry, fishing and hunting, and mining: Agriculture, forestry, fishing and hunting
EmplCivGtePop16y_Mle_AgForFishHuntMin_Occ037	Employed civilian population 16 years and over: Male: Agriculture, forestry, fishing and hunting, and mining: Mining
EmplCivGtePop16y_Mle_Occ012	Employed civilian population 16 years and over: Male: Construction
EmplCivGtePop16y_Mle_Occ035	Employed civilian population 16 years and over: Male: Manufacturing
EmplCivGtePop16y_Mle_Occ056	Employed civilian population 16 years and over: Male: Wholesale trade
EmplCivGtePop16y_Mle_Occ049	Employed civilian population 16 years and over: Male: Retail trade
EmplCivGtePop16y_Mle_TransWareUtil	Employed civilian population 16 years and over: Male: Transportation and warehousing, and utilities:
EmplCivGtePop16y_Mle_TransWareUtil_Occ054	Employed civilian population 16 years and over: Male: Transportation and warehousing, and utilities: Transportation and warehousing
EmplCivGtePop16y_Mle_TransWareUtil_Occ055	Employed civilian population 16 years and over: Male: Transportation and warehousing, and utilities: Utilities
EmplCivGtePop16y_Mle_Occ028	Employed civilian population 16 years and over: Male: Information
EmplCivGtePop16y_Mle_FinInsRealEstRentLeas	Employed civilian population 16 years and over: Male: Finance, insurance, real estate and rental and leasing:
EmplCivGtePop16y_Mle_FinInsRealEstRentLeas_Occ020	Employed civilian population 16 years and over: Male: Finance, insurance, real estate and rental and leasing: Finance and insurance
EmplCivGtePop16y_Mle_FinInsRealEstRentLeas_Occ048	Employed civilian population 16 years and over: Male: Finance, insurance, real estate and rental and leasing: Real estate and rental and leasing
EmplCivGtePop16y_Mle_ProfSciMgmtAdminWasteMgmt	Employed civilian population 16 years and over: Male: Professional, scientific, management, administrative, and waste management services:
EmplCivGtePop16y_Mle_ProfSciMgmtAdminWasteMgmt_Occ045	Employed civilian population 16 years and over: Male: Professional, scientific, management, administrative, and waste management services: Professional, scientific, and technical services
EmplCivGtePop16y_Mle_ProfSciMgmtAdminWasteMgmt_Occ034	Employed civilian population 16 years and over: Male: Professional, scientific, management, administrative, and waste management services: Management of companies and enterprises
EmplCivGtePop16y_Mle_ProfSciMgmtAdminWasteMgmt_Occ002	Employed civilian population 16 years and over: Male: Professional, scientific, management, administrative, and waste management services: Administrative and support and waste management services
EmplCivGtePop16y_Mle_EdHlthSocServ	Employed civilian population 16 years and over: Male: Educational, health and social services:
EmplCivGtePop16y_Mle_EdHlthSocServ_Occ016	Employed civilian population 16 years and over: Male: Educational, health and social services: Educational services
EmplCivGtePop16y_Mle_EdHlthSocServ_Occ024	Employed civilian population 16 years and over: Male: Educational, health and social services: Health care and social assistance
EmplCivGtePop16y_Mle_ArtEntRecAccFood	Employed civilian population 16 years and over: Male: Arts, entertainment, recreation, accommodation and food services:
EmplCivGtePop16y_Mle_ArtEntRecAccFood_Occ007	Employed civilian population 16 years and over: Male: Arts, entertainment, recreation, accommodation and food services: Arts, entertainment, and recreation
EmplCivGtePop16y_Mle_ArtEntRecAccFood_Occ001	Employed civilian population 16 years and over: Male: Arts, entertainment, recreation, accommodation and food services: Accommodation and food services
EmplCivGtePop16y_Mle_Occ041	Employed civilian population 16 years and over: Male: Other services (except public administration)
EmplCivGtePop16y_Mle_Occ046	Employed civilian population 16 years and over: Male: Public administration
EmplCivGtePop16y_Fem	Employed civilian population 16 years and over: Female:
EmplCivGtePop16y_Fem_AgForFishHuntMin	Employed civilian population 16 years and over: Female: Agriculture, forestry, fishing and hunting, and mining:
EmplCivGtePop16y_Fem_AgForFishHuntMin_Occ003	Employed civilian population 16 years and over: Female: Agriculture, forestry, fishing and hunting, and mining: Agriculture, forestry, fishing and hunting
EmplCivGtePop16y_Fem_AgForFishHuntMin_Occ037	Employed civilian population 16 years and over: Female: Agriculture, forestry, fishing and hunting, and mining: Mining
EmplCivGtePop16y_Fem_Occ012	Employed civilian population 16 years and over: Female: Construction
EmplCivGtePop16y_Fem_Occ035	Employed civilian population 16 years and over: Female: Manufacturing
EmplCivGtePop16y_Fem_Occ056	Employed civilian population 16 years and over: Female: Wholesale trade
EmplCivGtePop16y_Fem_Occ049	Employed civilian population 16 years and over: Female: Retail trade
EmplCivGtePop16y_Fem_TransWareUtil	Employed civilian population 16 years and over: Female: Transportation and warehousing, and utilities:
EmplCivGtePop16y_Fem_TransWareUtil_Occ054	Employed civilian population 16 years and over: Female: Transportation and warehousing, and utilities: Transportation and warehousing
EmplCivGtePop16y_Fem_TransWareUtil_Occ055	Employed civilian population 16 years and over: Female: Transportation and warehousing, and utilities: Utilities
EmplCivGtePop16y_Fem_Occ028	Employed civilian population 16 years and over: Female: Information
EmplCivGtePop16y_Fem_FinInsRealEstRentLeas	Employed civilian population 16 years and over: Female: Finance, insurance, real estate and rental and leasing:
EmplCivGtePop16y_Fem_FinInsRealEstRentLeas_Occ020	Employed civilian population 16 years and over: Female: Finance, insurance, real estate and rental and leasing: Finance and insurance
EmplCivGtePop16y_Fem_FinInsRealEstRentLeas_Occ048	Employed civilian population 16 years and over: Female: Finance, insurance, real estate and rental and leasing: Real estate and rental and leasing
EmplCivGtePop16y_Fem_ProfSciMgmtAdminWasteMgmt	Employed civilian population 16 years and over: Female: Professional, scientific, management, administrative, and waste management services:
EmplCivGtePop16y_Fem_ProfSciMgmtAdminWasteMgmt_Occ045	Employed civilian population 16 years and over: Female: Professional, scientific, management, administrative, and waste management services: Professional, scientific, and technical services
EmplCivGtePop16y_Fem_ProfSciMgmtAdminWasteMgmt_Occ034	Employed civilian population 16 years and over: Female: Professional, scientific, management, administrative, and waste management services: Management of companies and enterprises
EmplCivGtePop16y_Fem_ProfSciMgmtAdminWasteMgmt_Occ002	Employed civilian population 16 years and over: Female: Professional, scientific, management, administrative, and waste management services: Administrative and support and waste management services
EmplCivGtePop16y_Fem_EdHlthSocServ	Employed civilian population 16 years and over: Female: Educational, health and social services:
EmplCivGtePop16y_Fem_EdHlthSocServ_Occ016	Employed civilian population 16 years and over: Female: Educational, health and social services: Educational services
EmplCivGtePop16y_Fem_EdHlthSocServ_Occ024	Employed civilian population 16 years and over: Female: Educational, health and social services: Health care and social assistance
EmplCivGtePop16y_Fem_ArtEntRecAccFood	Employed civilian population 16 years and over: Female: Arts, entertainment, recreation, accommodation and food services:
EmplCivGtePop16y_Fem_ArtEntRecAccFood_Occ007	Employed civilian population 16 years and over: Female: Arts, entertainment, recreation, accommodation and food services: Arts, entertainment, and recreation
EmplCivGtePop16y_Fem_ArtEntRecAccFood_Occ001	Employed civilian population 16 years and over: Female: Arts, entertainment, recreation, accommodation and food services: Accommodation and food services
EmplCivGtePop16y_Fem_Occ041	Employed civilian population 16 years and over: Female: Other services (except public administration)
EmplCivGtePop16y_Fem_Occ046	Employed civilian population 16 years and over: Female: Public administration
EmplCivGtePop16y_Tot	Employed civilian population 16 years and over: Total:
EmplCivGtePop16y_Mle	Employed civilian population 16 years and over: Male:
EmplCivGtePop16y_Mle_MgmtProRel	Employed civilian population 16 years and over: Male: Management, professional, and related occupations:
EmplCivGtePop16y_Mle_MgmtProRel_MgmtBusFinOp	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Management, business, and financial operations occupations:
EmplCivGtePop16y_Mle_MgmtProRel_MgmtBusFinOp_Occ033	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Management, business, and financial operations occupations: Management occupations, except farmers and farm managers
EmplCivGtePop16y_Mle_MgmtProRel_MgmtBusFinOp_FarmMan	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Management, business, and financial operations occupations: Farmers and farm managers
EmplCivGtePop16y_Mle_MgmtProRel_MgmtBusFinOp_BusFinOper	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Management, business, and financial operations occupations: Business and financial operations occupations:
EmplCivGtePop16y_Mle_MgmtProRel_MgmtBusFinOp_BusFinOper_Occ009	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Management, business, and financial operations occupations: Business and financial operations occupations: Business operations specialists
EmplCivGtePop16y_Mle_MgmtProRel_MgmtBusFinOp_BusFinOper_Occ021	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Management, business, and financial operations occupations: Business and financial operations occupations: Financial specialists
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations:
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_Occ011	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Computer and mathematical occupations
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_ArchEng	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Architecture and engineering occupations:
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_ArchEng_Occ005	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Architecture and engineering occupations: Architects, surveyors, cartographers, and engineers
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_ArchEng_Occ014	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Architecture and engineering occupations: Drafters, engineering, and mapping technicians
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_Occ031	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Life, physical, and social science occupations
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_Occ010	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Community and social services occupations
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_Occ030	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Legal occupations
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_Occ015	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Education, training, and library occupations
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_Occ006	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Arts, design, entertainment, sports, and media occupations
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_HlthCarePractTech	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Healthcare practitioners and technical occupations:
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_HlthCarePractTech_Occ025	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Healthcare practitioners and technical occupations: Health diagnosing and treating practitioners and technical occupations
EmplCivGtePop16y_Mle_MgmtProRel_ProfRel_HlthCarePractTech_Occ026	Employed civilian population 16 years and over: Male: Management, professional, and related occupations: Professional and related occupations: Healthcare practitioners and technical occupations: Health technologists and technicians
EmplCivGtePop16y_Mle_Serv	Employed civilian population 16 years and over: Male: Service occupations:
EmplCivGtePop16y_Mle_Serv_Occ027	Employed civilian population 16 years and over: Male: Service occupations: Healthcare support occupations
EmplCivGtePop16y_Mle_Serv_ProtServ	Employed civilian population 16 years and over: Male: Service occupations: Protective service occupations:
EmplCivGtePop16y_Mle_Serv_ProtServ_Occ022	Employed civilian population 16 years and over: Male: Service occupations: Protective service occupations: Fire fighting, prevention, and law enforcement workers, including supervisors
EmplCivGtePop16y_Mle_Serv_ProtServ_Occ040	Employed civilian population 16 years and over: Male: Service occupations: Protective service occupations: Other protective service workers, including supervisors
EmplCivGtePop16y_Mle_Serv_Occ023	Employed civilian population 16 years and over: Male: Service occupations: Food preparation and serving related occupations
EmplCivGtePop16y_Mle_Serv_Occ008	Employed civilian population 16 years and over: Male: Service occupations: Building and grounds cleaning and maintenance occupations
EmplCivGtePop16y_Mle_Serv_Occ042	Employed civilian population 16 years and over: Male: Service occupations: Personal care and service occupations
EmplCivGtePop16y_Mle_SalesOff	Employed civilian population 16 years and over: Male: Sales and office occupations:
EmplCivGtePop16y_Mle_SalesOff_Occ050	Employed civilian population 16 years and over: Male: Sales and office occupations: Sales and related occupations
EmplCivGtePop16y_Mle_SalesOff_Occ039	Employed civilian population 16 years and over: Male: Sales and office occupations: Office and administrative support occupations
EmplCivGtePop16y_Mle_Occ018	Employed civilian population 16 years and over: Male: Farming, fishing, and forestry occupations
EmplCivGtePop16y_Mle_ConstExtMaint	Employed civilian population 16 years and over: Male: Construction, extraction, and maintenance occupations:
EmplCivGtePop16y_Mle_ConstExtMaint_ConstExt	Employed civilian population 16 years and over: Male: Construction, extraction, and maintenance occupations: Construction and extraction occupations:
EmplCivGtePop16y_Mle_ConstExtMaint_ConstExt_Occ052	Employed civilian population 16 years and over: Male: Construction, extraction, and maintenance occupations: Construction and extraction occupations: Supervisors, construction and extraction workers
EmplCivGtePop16y_Mle_ConstExtMaint_ConstExt_Occ013	Employed civilian population 16 years and over: Male: Construction, extraction, and maintenance occupations: Construction and extraction occupations: Construction trades workers
EmplCivGtePop16y_Mle_ConstExtMaint_ConstExt_Occ017	Employed civilian population 16 years and over: Male: Construction, extraction, and maintenance occupations: Construction and extraction occupations: Extraction workers
EmplCivGtePop16y_Mle_ConstExtMaint_Occ029	Employed civilian population 16 years and over: Male: Construction, extraction, and maintenance occupations: Installation, maintenance, and repair occupations
EmplCivGtePop16y_Mle_ProdTransMatMov	Employed civilian population 16 years and over: Male: Production, transportation, and material moving occupations:
EmplCivGtePop16y_Mle_ProdTransMatMov_Occ044	Employed civilian population 16 years and over: Male: Production, transportation, and material moving occupations: Production occupations
EmplCivGtePop16y_Mle_ProdTransMatMov_TransMatMov	Employed civilian population 16 years and over: Male: Production, transportation, and material moving occupations: Transportation and material moving occupations:
EmplCivGtePop16y_Mle_ProdTransMatMov_TransMatMov_Occ053	Employed civilian population 16 years and over: Male: Production, transportation, and material moving occupations: Transportation and material moving occupations: Supervisors, transportation and material moving workers
EmplCivGtePop16y_Mle_ProdTransMatMov_TransMatMov_Occ004	Employed civilian population 16 years and over: Male: Production, transportation, and material moving occupations: Transportation and material moving occupations: Aircraft and traffic control occupations
EmplCivGtePop16y_Mle_ProdTransMatMov_TransMatMov_Occ038	Employed civilian population 16 years and over: Male: Production, transportation, and material moving occupations: Transportation and material moving occupations: Motor vehicle operators
EmplCivGtePop16y_Mle_ProdTransMatMov_TransMatMov_Occ047	Employed civilian population 16 years and over: Male: Production, transportation, and material moving occupations: Transportation and material moving occupations: Rail, water and other transportation occupations
EmplCivGtePop16y_Mle_ProdTransMatMov_TransMatMov_Occ036	Employed civilian population 16 years and over: Male: Production, transportation, and material moving occupations: Transportation and material moving occupations: Material moving workers
EmplCivGtePop16y_Fem	Employed civilian population 16 years and over: Female:
EmplCivGtePop16y_Fem_MgmtProRel	Employed civilian population 16 years and over: Female: Management, professional, and related occupations:
EmplCivGtePop16y_Fem_MgmtProRel_MgmtBusFinOp	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Management, business, and financial operations occupations:
EmplCivGtePop16y_Fem_MgmtProRel_MgmtBusFinOp_Occ033	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Management, business, and financial operations occupations: Management occupations, except farmers and farm managers
EmplCivGtePop16y_Fem_MgmtProRel_MgmtBusFinOp_FarmMan	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Management, business, and financial operations occupations: Farmers and farm managers
EmplCivGtePop16y_Fem_MgmtProRel_MgmtBusFinOp_BusFinOper	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Management, business, and financial operations occupations: Business and financial operations occupations:
EmplCivGtePop16y_Fem_MgmtProRel_MgmtBusFinOp_BusFinOper_Occ009	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Management, business, and financial operations occupations: Business and financial operations occupations: Business operations specialists
EmplCivGtePop16y_Fem_MgmtProRel_MgmtBusFinOp_BusFinOper_Occ021	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Management, business, and financial operations occupations: Business and financial operations occupations: Financial specialists
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations:
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_Occ011	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Computer and mathematical occupations
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_ArchEng	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Architecture and engineering occupations:
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_ArchEng_Occ005	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Architecture and engineering occupations: Architects, surveyors, cartographers, and engineers
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_ArchEng_Occ014	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Architecture and engineering occupations: Drafters, engineering, and mapping technicians
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_Occ031	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Life, physical, and social science occupations
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_Occ010	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Community and social services occupations
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_Occ030	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Legal occupations
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_Occ015	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Education, training, and library occupations
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_Occ006	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Arts, design, entertainment, sports, and media occupations
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_HlthCarePractTech	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Healthcare practitioners and technical occupations:
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_HlthCarePractTech_Occ025	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Healthcare practitioners and technical occupations: Health diagnosing and treating practitioners and technical occupations
EmplCivGtePop16y_Fem_MgmtProRel_ProfRel_HlthCarePractTech_Occ026	Employed civilian population 16 years and over: Female: Management, professional, and related occupations: Professional and related occupations: Healthcare practitioners and technical occupations: Health technologists and technicians
EmplCivGtePop16y_Fem_Serv	Employed civilian population 16 years and over: Female: Service occupations:
EmplCivGtePop16y_Fem_Serv_Occ027	Employed civilian population 16 years and over: Female: Service occupations: Healthcare support occupations
EmplCivGtePop16y_Fem_Serv_ProtServ	Employed civilian population 16 years and over: Female: Service occupations: Protective service occupations:
