ZipCode	Zip Code
NatHiPacIslWrkrGte16y_PubTrans_StrtcarTrolley	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
NatHiPacIslWrkrGte16y_PubTrans_SubwayElev	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Subway or elevated
NatHiPacIslWrkrGte16y_PubTrans_RR	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Railroad
NatHiPacIslWrkrGte16y_PubTrans_Ferry	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Ferryboat
NatHiPacIslWrkrGte16y_PubTrans_Taxi	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Taxicab
NatHiPacIslWrkrGte16y_MotCycle	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Motorcycle
NatHiPacIslWrkrGte16y_Bike	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Bicycle
NatHiPacIslWrkrGte16y_Walked	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Walked
NatHiPacIslWrkrGte16y_OthMeans	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Other means
NatHiPacIslWrkrGte16y_WrkdAtHome	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Worked at home
OthRceWrkrGte16y_Tot	Some other race alone workers 16 years and over: Total:
OthRceWrkrGte16y_CarTrckVan	Some other race alone workers 16 years and over: Car, truck, or van:
OthRceWrkrGte16y_CarTrckVan_DrvAln	Some other race alone workers 16 years and over: Car, truck, or van: Drove alone
OthRceWrkrGte16y_CarTrckVan_Carpool	Some other race alone workers 16 years and over: Car, truck, or van: Carpooled
OthRceWrkrGte16y_PubTrans	Some other race alone workers 16 years and over: Public transportation:
OthRceWrkrGte16y_PubTrans_BusTrlly	Some other race alone workers 16 years and over: Public transportation: Bus or trolley bus
OthRceWrkrGte16y_PubTrans_StrtcarTrolley	Some other race alone workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
OthRceWrkrGte16y_PubTrans_SubwayElev	Some other race alone workers 16 years and over: Public transportation: Subway or elevated
OthRceWrkrGte16y_PubTrans_RR	Some other race alone workers 16 years and over: Public transportation: Railroad
OthRceWrkrGte16y_PubTrans_Ferry	Some other race alone workers 16 years and over: Public transportation: Ferryboat
OthRceWrkrGte16y_PubTrans_Taxi	Some other race alone workers 16 years and over: Public transportation: Taxicab
OthRceWrkrGte16y_MotCycle	Some other race alone workers 16 years and over: Motorcycle
OthRceWrkrGte16y_Bike	Some other race alone workers 16 years and over: Bicycle
OthRceWrkrGte16y_Walked	Some other race alone workers 16 years and over: Walked
OthRceWrkrGte16y_OthMeans	Some other race alone workers 16 years and over: Other means
OthRceWrkrGte16y_WrkdAtHome	Some other race alone workers 16 years and over: Worked at home
Gte2RceWrkrGte16y_Tot	Two or more races workers 16 years and over: Total:
Gte2RceWrkrGte16y_CarTrckVan	Two or more races workers 16 years and over: Car, truck, or van:
Gte2RceWrkrGte16y_CarTrckVan_DrvAln	Two or more races workers 16 years and over: Car, truck, or van: Drove alone
Gte2RceWrkrGte16y_CarTrckVan_Carpool	Two or more races workers 16 years and over: Car, truck, or van: Carpooled
Gte2RceWrkrGte16y_PubTrans	Two or more races workers 16 years and over: Public transportation:
Gte2RceWrkrGte16y_PubTrans_BusTrlly	Two or more races workers 16 years and over: Public transportation: Bus or trolley bus
Gte2RceWrkrGte16y_PubTrans_StrtcarTrolley	Two or more races workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
Gte2RceWrkrGte16y_PubTrans_SubwayElev	Two or more races workers 16 years and over: Public transportation: Subway or elevated
Gte2RceWrkrGte16y_PubTrans_RR	Two or more races workers 16 years and over: Public transportation: Railroad
Gte2RceWrkrGte16y_PubTrans_Ferry	Two or more races workers 16 years and over: Public transportation: Ferryboat
Gte2RceWrkrGte16y_PubTrans_Taxi	Two or more races workers 16 years and over: Public transportation: Taxicab
Gte2RceWrkrGte16y_MotCycle	Two or more races workers 16 years and over: Motorcycle
Gte2RceWrkrGte16y_Bike	Two or more races workers 16 years and over: Bicycle
Gte2RceWrkrGte16y_Walked	Two or more races workers 16 years and over: Walked
Gte2RceWrkrGte16y_OthMeans	Two or more races workers 16 years and over: Other means
Gte2RceWrkrGte16y_WrkdAtHome	Two or more races workers 16 years and over: Worked at home
HispWrkrGte16y_Tot	Hispanic or Latino workers 16 years and over: Total:
HispWrkrGte16y_CarTrckVan	Hispanic or Latino workers 16 years and over: Car, truck, or van:
HispWrkrGte16y_CarTrckVan_DrvAln	Hispanic or Latino workers 16 years and over: Car, truck, or van: Drove alone
HispWrkrGte16y_CarTrckVan_Carpool	Hispanic or Latino workers 16 years and over: Car, truck, or van: Carpooled
HispWrkrGte16y_PubTrans	Hispanic or Latino workers 16 years and over: Public transportation:
HispWrkrGte16y_PubTrans_BusTrlly	Hispanic or Latino workers 16 years and over: Public transportation: Bus or trolley bus
HispWrkrGte16y_PubTrans_StrtcarTrolley	Hispanic or Latino workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
HispWrkrGte16y_PubTrans_SubwayElev	Hispanic or Latino workers 16 years and over: Public transportation: Subway or elevated
HispWrkrGte16y_PubTrans_RR	Hispanic or Latino workers 16 years and over: Public transportation: Railroad
HispWrkrGte16y_PubTrans_Ferry	Hispanic or Latino workers 16 years and over: Public transportation: Ferryboat
HispWrkrGte16y_PubTrans_Taxi	Hispanic or Latino workers 16 years and over: Public transportation: Taxicab
HispWrkrGte16y_MotCycle	Hispanic or Latino workers 16 years and over: Motorcycle
HispWrkrGte16y_Bike	Hispanic or Latino workers 16 years and over: Bicycle
HispWrkrGte16y_Walked	Hispanic or Latino workers 16 years and over: Walked
HispWrkrGte16y_OthMeans	Hispanic or Latino workers 16 years and over: Other means
HispWrkrGte16y_WrkdAtHome	Hispanic or Latino workers 16 years and over: Worked at home
WhtNotHispWrkrsGte16y_Tot	White alone, not Hispanic or Latino workers 16 years and over: Total:
WhtNotHispWrkrsGte16y_CarTrckVan	White alone, not Hispanic or Latino workers 16 years and over: Car, truck, or van:
WhtNotHispWrkrsGte16y_CarTrckVan_DrvAln	White alone, not Hispanic or Latino workers 16 years and over: Car, truck, or van: Drove alone
WhtNotHispWrkrsGte16y_CarTrckVan_Carpool	White alone, not Hispanic or Latino workers 16 years and over: Car, truck, or van: Carpooled
WhtNotHispWrkrsGte16y_PubTrans	White alone, not Hispanic or Latino workers 16 years and over: Public transportation:
WhtNotHispWrkrsGte16y_PubTrans_BusTrlly	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Bus or trolley bus
WhtNotHispWrkrsGte16y_PubTrans_StrtcarTrolley	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
WhtNotHispWrkrsGte16y_PubTrans_SubwayElev	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Subway or elevated
WhtNotHispWrkrsGte16y_PubTrans_RR	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Railroad
WhtNotHispWrkrsGte16y_PubTrans_Ferry	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Ferryboat
WhtNotHispWrkrsGte16y_PubTrans_Taxi	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Taxicab
WhtNotHispWrkrsGte16y_MotCycle	White alone, not Hispanic or Latino workers 16 years and over: Motorcycle
WhtNotHispWrkrsGte16y_Bike	White alone, not Hispanic or Latino workers 16 years and over: Bicycle
WhtNotHispWrkrsGte16y_Walked	White alone, not Hispanic or Latino workers 16 years and over: Walked
WhtNotHispWrkrsGte16y_OthMeans	White alone, not Hispanic or Latino workers 16 years and over: Other means
WhtNotHispWrkrsGte16y_WrkdAtHome	White alone, not Hispanic or Latino workers 16 years and over: Worked at home
WhtPopGte18y_Tot	White alone population 18 years and over: Total:
WhtPopGte18y_Mle	White alone population 18 years and over: Male:
WhtPopGte18y_Mle_18to64y	White alone population 18 years and over: Male: 18 to 64 years:
WhtPopGte18y_Mle_18to64y_ArmForce	White alone population 18 years and over: Male: 18 to 64 years: In Armed Forces
WhtPopGte18y_Mle_18to64y_Civ	White alone population 18 years and over: Male: 18 to 64 years: Civilian:
WhtPopGte18y_Mle_18to64y_Civ_Vet	White alone population 18 years and over: Male: 18 to 64 years: Civilian: Veteran
WhtPopGte18y_Mle_18to64y_Civ_NonVet	White alone population 18 years and over: Male: 18 to 64 years: Civilian: Nonveteran
WhtPopGte18y_Mle_Gte65y	White alone population 18 years and over: Male: 65 years and over:
WhtPopGte18y_Mle_Gte65y_ArmForce	White alone population 18 years and over: Male: 65 years and over: In Armed Forces
WhtPopGte18y_Mle_Gte65y_Civ	White alone population 18 years and over: Male: 65 years and over: Civilian:
WhtPopGte18y_Mle_Gte65y_Civ_Vet	White alone population 18 years and over: Male: 65 years and over: Civilian: Veteran
WhtPopGte18y_Mle_Gte65y_Civ_NonVet	White alone population 18 years and over: Male: 65 years and over: Civilian: Nonveteran
WhtPopGte18y_Fem	White alone population 18 years and over: Female:
WhtPopGte18y_Fem_18to64y	White alone population 18 years and over: Female: 18 to 64 years:
WhtPopGte18y_Fem_18to64y_ArmForce	White alone population 18 years and over: Female: 18 to 64 years: In Armed Forces
WhtPopGte18y_Fem_18to64y_Civ	White alone population 18 years and over: Female: 18 to 64 years: Civilian:
WhtPopGte18y_Fem_18to64y_Civ_Vet	White alone population 18 years and over: Female: 18 to 64 years: Civilian: Veteran
WhtPopGte18y_Fem_18to64y_Civ_NonVet	White alone population 18 years and over: Female: 18 to 64 years: Civilian: Nonveteran
WhtPopGte18y_Fem_Gte65y	White alone population 18 years and over: Female: 65 years and over:
WhtPopGte18y_Fem_Gte65y_ArmForce	White alone population 18 years and over: Female: 65 years and over: In Armed Forces
WhtPopGte18y_Fem_Gte65y_Civ	White alone population 18 years and over: Female: 65 years and over: Civilian:
WhtPopGte18y_Fem_Gte65y_Civ_Vet	White alone population 18 years and over: Female: 65 years and over: Civilian: Veteran
WhtPopGte18y_Fem_Gte65y_Civ_NonVet	White alone population 18 years and over: Female: 65 years and over: Civilian: Nonveteran
BlkAfAmPopGte18y_Tot	Black or African American alone population 18 years and over: Total:
BlkAfAmPopGte18y_Mle	Black or African American alone population 18 years and over: Male:
BlkAfAmPopGte18y_Mle_18to64y	Black or African American alone population 18 years and over: Male: 18 to 64 years:
BlkAfAmPopGte18y_Mle_18to64y_ArmForce	Black or African American alone population 18 years and over: Male: 18 to 64 years: In Armed Forces
BlkAfAmPopGte18y_Mle_18to64y_Civ	Black or African American alone population 18 years and over: Male: 18 to 64 years: Civilian:
BlkAfAmPopGte18y_Mle_18to64y_Civ_Vet	Black or African American alone population 18 years and over: Male: 18 to 64 years: Civilian: Veteran
BlkAfAmPopGte18y_Mle_18to64y_Civ_NonVet	Black or African American alone population 18 years and over: Male: 18 to 64 years: Civilian: Nonveteran
BlkAfAmPopGte18y_Mle_Gte65y	Black or African American alone population 18 years and over: Male: 65 years and over:
BlkAfAmPopGte18y_Mle_Gte65y_ArmForce	Black or African American alone population 18 years and over: Male: 65 years and over: In Armed Forces
BlkAfAmPopGte18y_Mle_Gte65y_Civ	Black or African American alone population 18 years and over: Male: 65 years and over: Civilian:
BlkAfAmPopGte18y_Mle_Gte65y_Civ_Vet	Black or African American alone population 18 years and over: Male: 65 years and over: Civilian: Veteran
BlkAfAmPopGte18y_Mle_Gte65y_Civ_NonVet	Black or African American alone population 18 years and over: Male: 65 years and over: Civilian: Nonveteran
BlkAfAmPopGte18y_Fem	Black or African American alone population 18 years and over: Female:
BlkAfAmPopGte18y_Fem_18to64y	Black or African American alone population 18 years and over: Female: 18 to 64 years:
BlkAfAmPopGte18y_Fem_18to64y_ArmForce	Black or African American alone population 18 years and over: Female: 18 to 64 years: In Armed Forces
BlkAfAmPopGte18y_Fem_18to64y_Civ	Black or African American alone population 18 years and over: Female: 18 to 64 years: Civilian:
BlkAfAmPopGte18y_Fem_18to64y_Civ_Vet	Black or African American alone population 18 years and over: Female: 18 to 64 years: Civilian: Veteran
BlkAfAmPopGte18y_Fem_18to64y_Civ_NonVet	Black or African American alone population 18 years and over: Female: 18 to 64 years: Civilian: Nonveteran
BlkAfAmPopGte18y_Fem_Gte65y	Black or African American alone population 18 years and over: Female: 65 years and over:
BlkAfAmPopGte18y_Fem_Gte65y_ArmForce	Black or African American alone population 18 years and over: Female: 65 years and over: In Armed Forces
BlkAfAmPopGte18y_Fem_Gte65y_Civ	Black or African American alone population 18 years and over: Female: 65 years and over: Civilian:
BlkAfAmPopGte18y_Fem_Gte65y_Civ_Vet	Black or African American alone population 18 years and over: Female: 65 years and over: Civilian: Veteran
BlkAfAmPopGte18y_Fem_Gte65y_Civ_NonVet	Black or African American alone population 18 years and over: Female: 65 years and over: Civilian: Nonveteran
AmIndAkNatPopGte18y_Tot	American Indian and Alaska Native alone population 18 years and over: Total:
AmIndAkNatPopGte18y_Mle	American Indian and Alaska Native alone population 18 years and over: Male:
AmIndAkNatPopGte18y_Mle_18to64y	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years:
AmIndAkNatPopGte18y_Mle_18to64y_ArmForce	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years: In Armed Forces
AmIndAkNatPopGte18y_Mle_18to64y_Civ	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years: Civilian:
AmIndAkNatPopGte18y_Mle_18to64y_Civ_Vet	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years: Civilian: Veteran
AmIndAkNatPopGte18y_Mle_18to64y_Civ_NonVet	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years: Civilian: Nonveteran
AmIndAkNatPopGte18y_Mle_Gte65y	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over:
AmIndAkNatPopGte18y_Mle_Gte65y_ArmForce	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over: In Armed Forces
AmIndAkNatPopGte18y_Mle_Gte65y_Civ	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over: Civilian:
AmIndAkNatPopGte18y_Mle_Gte65y_Civ_Vet	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over: Civilian: Veteran
AmIndAkNatPopGte18y_Mle_Gte65y_Civ_NonVet	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over: Civilian: Nonveteran
AmIndAkNatPopGte18y_Fem	American Indian and Alaska Native alone population 18 years and over: Female:
AmIndAkNatPopGte18y_Fem_18to64y	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years:
AmIndAkNatPopGte18y_Fem_18to64y_ArmForce	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years: In Armed Forces
AmIndAkNatPopGte18y_Fem_18to64y_Civ	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years: Civilian:
AmIndAkNatPopGte18y_Fem_18to64y_Civ_Vet	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years: Civilian: Veteran
AmIndAkNatPopGte18y_Fem_18to64y_Civ_NonVet	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years: Civilian: Nonveteran
AmIndAkNatPopGte18y_Fem_Gte65y	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over:
AmIndAkNatPopGte18y_Fem_Gte65y_ArmForce	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over: In Armed Forces
AmIndAkNatPopGte18y_Fem_Gte65y_Civ	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over: Civilian:
AmIndAkNatPopGte18y_Fem_Gte65y_Civ_Vet	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over: Civilian: Veteran
AmIndAkNatPopGte18y_Fem_Gte65y_Civ_NonVet	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over: Civilian: Nonveteran
